2374	8140	4	47.5
205	5289	3	12.91
180	437	15	27.35
147	301	24	28.53
105	17295	3	7.92
718	542	4	12.95
121	1876	8	6.95
3841	258	4	20.11
272	194	19	29.51
331	1247	3	7.87
750	414	3	6.72
1354	144	6	7.93
899	456	3	8.15
333	5211	4	25.03
113	9307	5	14.16
4633	7	4	12.37
8504	128	3	7.03
1235	105	26	12.72
116	13893	3	8.22
12	2737	19	9.57
101	2506	21	10.17
598	589	3	7.52
7915	130	3	7.65
13	10586	5	36.37
571	1054	3	10.33
1484	13835	3	34.86
4150	118	6	8.48
9427	115	5	15.4
414	750	3	6.72
1593	265	3	7.45
101	4252	13	8.73
2072	125	9	13.27
3091	8	6	7.71
127	8200	3	7.34
8783	12	7	8.18
2288	112	17	31.36
3311	110	10	11.53
1715	127	13	25.5
14	663	90	16.49
12	291	169	21.9
104	1219	24	8.34
132	273	25	8.76
130	637	15	10.44
620	5241	3	21.6
182	342	11	10.16
1226	450	3	9.66
4356	212	3	11.94
786	407	4	10.96
4709	239	3	13.46
16255	104	3	7.91
335	556	4	6.96
336	173	25	50.32
147	2743	4	8.66
4999	140	4	11.22
108	4260	10	14.47
9	12132	4	20.47
135	5473	4	10.9
2386	146	4	7.17
122	12826	3	11.14
219	1704	3	6.81
111	3826	8	8.51
3320	102	14	10.43
606	858	4	15.68
604	125	28	40.21
111	1968	13	9.02
106	299	75	9.27
108	1041	23	8.86
4578	101	12	10.68
5699	143	3	8.14
102	9410	5	9.05
1480	113	17	15.29
3110	2209	3	25.31
1039	130	10	7.76
1611	270	4	12.35
118	5000	5	6.79
118	304	42	7.66
117	1224	16	12.04
114	1849	11	8.92
116	3204	7	6.64
1758	255	3	7.68
645	724	3	8.92
680	127	15	10.44
105	16385	3	7.92
4924	200	3	12.08
4732	3270	3	32.68
115	1129	22	23.98
264	573	5	8.34
102	13534	4	7.24
233	1669	3	6.88
431	481	5	12.49
16157	109	3	9.87
266	4533	3	14.05
4963	115	8	18.68
15181	104	3	7.91
117	19264	3	12.62
287	175	16	15.6
5202	143	3	7.6
6926	121	4	8.46
1208	1803	3	17.66
192	998	7	15.75
10640	119	3	7.03
111	1134	23	17.05
135	1612	8	12.67
668	130	15	11.54
410	3370	4	23.67
123	8450	3	6.86
3499	195	3	9.2
410	1405	7	36.83
321	334	6	8.95
222	406	7	8.93
110	2807	10	7.92
110	949	25	14.36
607	635	3	7.84
133	119	195	11.47
1183	129	12	14.92
134	492	14	7.14
1998	717	4	22.72
2542	155	5	12.31
506	943	3	9.33
5100	747	3	21.79
3404	360	16	147.89
258	4592	4	22
142	114	176	13.78
116	209	90	43.87
201	162	23	11.79
746	111	26	8.44
5272	251	3	14.5
2879	151	4	8.77
2984	101	17	8.32
10337	965	5	61.74
8351	13	5	28.11
5121	107	9	15.68
2087	1741	4	30.76
2472	248	26	239.64
364	334	9	21.55
4033	112	11	26.18
365	706	4	9.51
556	1419	3	12
2564	1634	3	22.07
115	4694	6	8.62
170	158	26	6.65
174	1729	12	47.04
142	954	10	15.76
45	14637	4	32.87
103	14741	4	10.49
114	125	327	12.4
12665	111	4	13.77
144	2570	14	63.1
1343	982	3	14.78
7832	108	5	8.17
468	162	9	7.23
4456	124	5	9.41
133	4407	5	13.97
122	9469	3	7.63
107	3761	9	8.08
111	489	62	74.81
1653	260	3	7.62
166	154	39	17.9
604	12774	4	45.63
1354	720	3	14
624	255	6	12.58
121	1425	10	7.95
9	1310	10	8.82
2724	325	3	12.3
182	21	45	19.64
148	103	264	14.72
687	693	4	14.34
1603	111	14	6.65
106	11130	5	14.41
521	556	4	10.2
112	10260	4	10.69
17	523	9	8.84
187	553	16	42.48
696	240	5	8.42
186	178	22	12.52
101	845	52	10.78
278	1928	3	9.02
1269	1123	3	15.11
104	3281	11	8.12
13638	114	3	7.99
727	484	5	17.54
1843	2019	6	51.3
728	123	17	14.75
5077	202	3	12.46
1941	119	10	9.16
57	6807	3	7.46
448	273	5	6.64
156	5103	3	8.88
3744	9959	4	53.75
1877	139	6	8.78
861	137	9	7.72
1332	7475	5	54.79
544	103	55	22.83
1084	371	3	7.75
992	359	4	11.76
127	2089	7	8.7
155	556	16	28.7
3152	107	15	26.15
14	113	4105	45.38
1774	114	13	11.66
246	660	5	8.6
16993	107	3	9.24
217	270	9	6.63
727	827	3	10.43
12023	105	5	13.2
210	5221	3	12.86
1303	10005	3	30.38
2401	1182	4	28.92
112	9453	4	8.38
816	1632	4	22.95
208	3485	3	10.31
8	1277	10	7.18
146	186	36	21.49
103	16805	3	7.87
268	7184	3	17.84
1061	103	32	17.77
15508	110	3	10.27
362	1641	3	9.69
2941	352	4	20.41
258	14983	3	28.41
844	1000	3	12.43
267	116	57	14.31
781	660	4	14.91
14811	102	4	7.24
1166	379	4	13.24
177	369	10	7.71
10418	442	3	25.56
3445	155	5	16.3
354	134	20	9.16
2583	682	3	17.13
156	1549	7	15.77
126	246	39	12
310	2109	3	10.15
131	1205	13	18.55
127	681	14	8.08
185	3084	3	7.69
281	1726	3	8.33
7120	260	6	47
381	509	5	11.43
1434	114	14	9.41
156	5537	3	9.43
155	6164	3	9.9
260	8373	3	18.46
132	5417	4	10.03
476	335	6	13.16
2090	14966	3	41.55
331	134	20	8.24
269	198	11	9.01
16	252	42	8.6
1673	14	39	7.14
332	2230	3	11.4
4157	110	9	13.01
458	947	4	13.32
18965	106	3	8.65
267	4414	4	21
637	111	37	22.13
11660	108	4	7.95
113	1037	18	8.87
5877	143	3	8.75
467	6891	3	21.13
110	2353	16	21.33
136	2383	6	10.69
164	3054	5	14.77
2415	135	5	7.02
124	9943	3	7.92
3402	159	5	15.61
531	1031	3	9.83
500	1166	3	10.05
505	237	6	8.59
1078	105	26	7.67
3289	117	8	10.66
4221	155	3	7.38
198	3260	4	14.08
118	3867	7	11.14
114	2350	12	15.08
114	384	37	9.53
117	4205	6	7.39
4007	2279	3	26.77
590	676	3	7.97
145	5018	4	12.9
196	5767	3	12.35
365	130	22	8.87
4185	5145	4	46.71
7	3876	4	10.61
2306	124	7	8.5
114	679	22	8.21
116	415	49	39.12
613	105	51	27.39
2655	101	19	8.34
676	548	3	7.77
4108	112	7	8.72
9646	12	6	7.01
13835	927	3	32.09
117	17742	3	12.62
2643	104	14	13.06
106	1201	22	7.7
39	464	6	8.74
113	2390	10	8.91
195	3927	3	9.91
136	2759	8	21.5
342	450	5	8.85
165	1721	4	6.67
2713	241	3	9.86
193	894	5	7.33
2137	101	30	33.4
109	105	2055	267.86
195	141	34	14.7
8591	258	3	18.92
13265	106	4	11.53
112	3774	7	7.05
225	402	13	31.81
492	793	4	12.8
13985	103	4	10.49
8513	363	3	21.17
169	5691	3	10.1
103	13416	4	10.49
266	1041	6	18.62
120	14	2690	41.36
643	254	5	8.59
102	14099	4	7.24
839	130	11	7.47
806	537	3	8.38
266	268	9	11.11
2241	562	3	14.9
196	175	22	11.34
2177	107	19	31.65
3558	143	5	14.38
466	3618	3	16.64
970	199	5	8.72
12	9012	6	7.01
119	6774	4	7.56
2029	356	3	11.3
1048	254	5	13.24
2609	104	13	8.02
610	162	9	10.87
133	310	22	10.15
18600	116	3	12.45
221	147	27	20.23
2804	363	3	13.11
797	643	3	9.34
109	3911	8	9.77
6630	147	3	10.25
372	105	68	11.18
1999	851	4	24.61
145	709	8	6.71
143	445	14	12.42
7992	1	3	12.63
711	834	3	10.75
3168	225	6	30.57
116	219	95	49.55
101	11437	5	6.8
3107	155	4	9.84
14432	118	3	8.54
5507	225	3	14.61
4486	223	5	26.54
260	7120	6	47
2634	220	3	8.85
6722	105	6	8.08
3356	12	16	7.01
266	2011	3	8.83
230	1351	4	10.08
649	543	6	24.02
175	1883	5	11.09
199	304	11	10.66
712	121	23	24.53
3401	112	8	8.38
947	458	4	13.32
436	150	15	17.31
1456	152	5	6.88
2954	228	3	9.7
372	975	5	17
110	319	67	24.25
5838	117	5	8.47
9645	133	3	10.28
857	4243	3	21.53
9201	101	6	8.16
321	965	6	20.66
5906	3320	3	32.83
1460	335	3	8.8
5513	122	4	8.12
499	727	3	7.5
4371	166	3	8.83
110	1643	21	26.44
106	139	405	49.05
192	121	62	12.71
12114	484	4	43.91
167	3663	3	7.64
341	4617	5	33.01
3858	12	14	7.56
107	2231	20	30.06
2835	101	18	9.27
2563	496	3	14.6
119	4738	6	10.27
119	7225	4	7.56
369	686	8	28.57
3937	112	7	9.72
12	9080	6	7.01
2916	110	12	14.75
260	1189	4	9.71
293	280	7	7.71
2847	104	12	6.65
9051	124	3	7.92
196	486	7	7.44
118	136	201	12.86
198	734	6	9.55
10714	106	5	14.41
292	379	7	11.64
264	367	7	9.92
114	3317	11	22.68
842	111	26	13.99
5751	195	3	12.95
742	147	16	35.49
172	114	107	8.39
232	3549	4	17.34
710	268	11	38.77
12091	484	4	43.91
367	653	4	9.47
467	5997	4	30
108	6754	6	10.67
1116	6476	3	26.21
474	125	20	9.97
125	2519	6	6.78
4260	597	3	18.97
849	103	41	27.63
153	3347	3	6.9
148	3008	4	9.48
125	156	92	24.19
2572	10697	3	36.45
269	3643	3	12.97
520	579	4	11.16
10968	778	3	28.8
7838	7117	4	58.73
1057	342	3	7.52
5118	143	3	7.6
14	542	114	7.6
105	1731	19	9.29
104	2119	15	7.3
103	1469	20	8.16
629	1556	3	13.18
217	2300	4	13.06
131	134	241	189.83
3788	13	3	6.72
725	1617	3	14.14
1301	254	7	25.16
1811	192	4	9.1
4018	174	3	8.4
1914	106	18	13.52
105	7273	7	13.07
571	909	3	9.71
4469	17	4	13.77
7597	125	4	10.81
545	935	3	9.46
3924	101	16	21.77
1913	568	4	20.67
8370	102	7	12.68
2010	262	3	8.63
5522	118	7	16.44
12	57	890	32.19
3241	118	7	7.23
186	497	7	6.87
101	912	46	8.92
8677	112	4	6.77
216	229	11	7.56
11304	234	3	20.44
19072	114	3	12.21
125	4334	5	9.7
1955	799	5	31.47
2373	382	4	19.27
18751	106	3	8.65
122	514	23	15.96
3270	496	3	18.31
3071	122	6	8.19
109	11992	4	8.58
554	442	4	9.34
1507	1020	3	15.98
387	1425	3	9.33
123	7367	4	10.61
5281	145	3	7.82
151	1000	9	16.31
334	2817	3	12.77
150	622	8	7.29
125	1559	8	7.23
121	712	23	24.53
722	729	3	9.47
1373	14	48	8.79
8879	12	6	7.01
12	5519	11	12.85
45	431	14	27.5
103	311	117	68.94
105	1101	27	9.81
102	443	81	15.29
101	1562	30	9.95
129	221	39	11.42
132	1798	7	9.44
4334	2736	4	41.78
3660	157	3	7.1
597	1726	3	13.15
105	216	130	9.6
130	1955	16	44.43
282	1425	3	7.21
6217	113	7	15.69
114	8390	4	7.56
8851	112	4	8.38
16104	104	3	7.91
12	8259	6	7.01
1558	620	3	13.51
1021	579	4	16
331	743	4	9.21
183	1600	4	8.06
1325	2541	3	20.16
209	395	7	8.07
392	473	4	7.13
2092	168	4	7.8
5994	7	3	9.11
468	1110	3	9.32
1584	598	3	13.01
403	167	21	42
8839	205	3	17.34
340	724	4	8.94
1310	484	3	11.08
258	1361	7	27.22
135	3646	4	7.33
164	3873	3	7.8
167	1489	7	16.77
111	1575	17	13.78
5871	45	9	67.57
14893	107	3	9.24
705	14	87	9.87
1782	2295	3	21.83
461	130	22	16.49
395	209	7	8.07
4675	124	5	10.19
118	6264	4	6.97
5478	239	3	14.57
4964	177	3	10.29
118	691	22	10.29
9533	5914	3	40.73
144	1166	6	6.64
1663	550	3	12.73
233	2120	3	8.19
4219	118	8	15.16
117	3922	9	17.76
3161	230	6	31.44
118	364	51	34.06
19632	106	3	8.65
5277	17	3	9.46
810	1868	4	23
434	506	4	8.39
8514	101	7	9.52
2084	178	6	18.1
1148	2429	3	19.45
225	771	5	9.43
8	16033	3	15.17
2164	457	6	34.69
321	3523	6	37.14
2094	21	16	61.37
2097	1252	3	19.06
17221	122	3	15.48
109	6687	5	7.15
1210	7564	3	27.87
124	8411	3	6.83
125	13496	3	11.63
731	127	21	29.14
137	1255	10	15.8
13835	277	3	24.21
640	1199	3	12.1
110	561	32	6.88
5393	7	3	8.5
107	7284	6	10.45
1936	134	9	17
116	790	30	35.74
1731	249	3	7.16
102	14685	4	7.24
14864	416	3	31.77
9754	161	3	14.16
233	714	5	8.53
6843	1364	3	27.38
913	121	13	7.76
495	105	48	6.78
590	762	3	8.59
143	4356	3	6.69
363	1051	3	7.45
1221	875	4	20.5
1788	3005	3	23.42
114	757	27	21.42
260	2413	5	21.16
202	14	394	8.31
116	525	72	148.02
108	17025	3	9.36
2778	155	4	8.77
102	13296	4	7.24
173	4058	4	13.67
771	136	15	21.26
4284	223	3	12.44
2541	107	12	7.84
2990	2221	3	25
1013	409	4	13.6
9988	112	4	8.38
6188	122	4	8.12
340	1218	5	18.21
858	114	18	7.71
125	9428	6	31.98
767	139	10	8.82
222	218	13	12.27
733	154	7	7.13
164	2167	4	7.59
134	181	46	9.29
3732	1025	3	21.35
4404	151	3	7.53
110	762	26	8.53
189	742	6	8.42
112	530	30	8.89
107	1385	23	17.33
1536	14	42	7.69
2908	3400	6	64.74
304	2269	3	10.32
1130	150	6	7.54
121	152	137	60.52
754	165	7	8.11
816	120	27	40.22
8	2990	6	7.71
1834	119	10	7.79
268	443	9	20.35
3569	101	14	7.44
891	201	6	11.95
445	442	4	7.73
1373	668	3	12.65
4750	133	4	9.24
312	3114	3	12.82
158	576	12	18.59
105	522	59	27.43
3247	472	5	31.94
103	770	34	8.99
12	1262	35	7.07
104	149	303	23.8
790	198	6	10.7
7750	119	4	7.56
2861	8	6	7.22
128	142	96	8.43
1373	7078	3	28.25
2188	102	21	10.71
101	1356	35	9.91
863	204	5	8.59
8	550	18	7.92
686	277	4	6.76
1193	105	39	50.53
1164	530	3	10.65
181	1264	6	12.39
3266	2542	4	38.35
113	8348	4	6.79
107	9652	5	10.48
2245	5178	3	28.49
15957	104	3	7.91
8948	172	4	23.43
125	604	28	40.21
274	2129	5	21.2
815	3623	3	20.61
152	1807	6	12.26
747	437	3	6.74
3332	155	4	10.25
811	627	3	9.8
125	3089	6	9.02
5220	115	6	10.86
151	7753	3	11.15
4632	8	9	30.14
11925	114	4	11.55
121	5744	4	6.75
993	108	26	13.19
11574	111	4	9.16
102	4014	11	6.67
12	2341	26	23.46
215	137	34	14.75
729	722	3	9.47
4204	203	3	10.88
3727	101	15	10.91
2704	12	21	11.35
105	1164	25	10.77
9579	104	5	8.4
509	381	5	11.43
573	699	11	58.26
128	7384	4	10.83
614	10280	3	27.48
101	4912	11	9.49
8467	12	7	8.18
101	2310	21	6.96
6220	198	3	13.2
1266	127	11	12.24
2317	117	12	17.3
18562	106	3	8.65
727	625	4	14.21
114	13601	3	7.99
2253	2793	4	34.89
11685	147	3	14.74
130	234	35	9.57
1205	686	3	12
2732	112	9	7.6
103	1197	24	9.4
101	456	97	21.02
962	722	3	11.04
123	6272	5	13.26
2170	9337	3	33.66
3068	12	18	11.29
124	335	25	7.3
1732	111	14	7.64
210	1984	3	6.79
3681	888	3	20.89
688	184	8	13.9
2187	365	3	11.53
3100	5600	4	44.95
124	2429	7	8.93
813	660	3	10.19
549	2066	3	13.92
151	4445	3	7.53
124	5898	4	8.49
488	126	18	7.13
105	18287	3	7.92
152	124	91	15.42
2180	121	9	11.89
207	157	20	6.7
1769	744	3	14.88
2069	269	3	9.72
514	163	11	13.42
3571	165	3	7.05
2389	364	3	12.29
11376	109	4	8.58
382	338	5	7.83
277	238	18	39.23
556	10248	5	55.86
104	958	29	9.54
1108	1684	3	16.84
102	200	227	21.35
281	4013	3	13.51
696	1794	3	14.43
159	140	52	14.27
114	14583	3	7.99
3184	123	6	9.3
7120	4308	5	68.16
276	457	5	6.64
103	723	38	11.26
117	14748	3	8.38
4502	130	4	6.79
16777	103	3	7.87
7501	583	4	34.33
129	4537	4	6.77
444	1069	3	9.09
2898	141	4	7.16
926	193	7	14.82
2279	4007	3	26.77
104	17946	3	7.91
150	210	31	26
1167	208	5	12.06
1130	117	16	10.73
16602	108	3	9.36
1351	230	4	10.08
242	380	9	15.24
338	1913	4	16.28
238	1893	5	17.64
1985	102	21	8.25
356	1086	5	17.58
997	1007	4	20.28
1598	202	13	61.24
3266	4334	4	43.57
9	1979	22	74.61
3367	2987	4	39.88
303	1626	3	8.59
356	5833	3	19.29
12440	115	3	8.1
18323	105	3	7.92
625	4683	3	20.45
9	5434	5	11.4
123	4642	6	14.75
130	2497	9	18.74
277	1374	4	11.47
1106	2405	3	19.49
184	3537	3	8.8
243	110	78	8.54
101	2271	22	7.76
278	1259	3	6.78
2732	127	6	8.17
105	1974	18	12.36
14	297	229	7.64
103	1217	25	9.87
659	538	3	7.42
480	1007	3	9.33
2518	2719	3	24.61
892	1907	3	16.91
1081	118	18	14.08
573	666	3	7.88
958	383	3	7.35
103	7581	6	8
414	107	60	23.9
572	2408	4	22.9
215	101	226	11.24
14378	3908	3	41.32
104	3226	12	9.7
245	193	15	14.28
4876	114	6	8.43
229	12887	3	22.52
2192	316	3	10.6
4670	176	4	15.53
2184	299	3	10.15
272	847	4	8
301	180	19	27.41
235	104	169	88.79
103	19275	3	7.87
1493	320	8	38.78
138	4253	5	13.16
1454	1304	3	17.2
345	1473	3	8.97
1423	101	37	17.58
224	109	90	9.16
1245	107	21	9.51
735	287	4	7.69
288	923	4	9.09
111	1755	14	8.18
3736	130	6	12.73
162	444	9	7.14
433	102	83	15.37
1992	1493	3	19.47
8030	115	7	28.75
115	5469	5	7.02
144	1972	5	8.22
175	307	13	9.7
8565	57	4	15.19
117	1504	28	70.09
10297	111	4	9.16
1249	110	19	12.16
172	352	10	7.46
1453	83	5	12.13
8289	404	3	22.09
171	5756	3	10.36
2086	118	10	8.96
220	1424	4	9.39
252	102	151	14.82
764	418	5	15.81
195	317	10	9.1
111	1603	14	6.65
1720	502	3	12.23
108	421	43	10.55
16802	244	3	27.44
538	659	3	7.42
3500	106	14	26.14
11848	107	4	7.8
1239	253	8	30.31
3891	181	3	8.85
107	3395	14	23.66
1278	411	4	15.12
795	143	13	22.38
106	1287	23	14.14
112	483	36	15.84
2681	260	3	10.26
6505	122	4	9.06
122	9839	4	13.31
3915	520	3	18.34
437	287	5	7.05
136	6525	3	8.56
949	109	22	7.24
287	5401	4	24.45
1791	104	20	14.28
1251	258	6	20.72
120	7359	4	8.54
399	230	7	9.41
976	112	30	35.89
878	148	7	8.99
465	284	21	94.45
8351	556	5	47.5
102	10772	4	7.24
2597	120	8	10.31
3460	327	3	13.97
590	731	3	8.59
7382	157	3	11.54
110	17535	3	10.27
198	1458	4	7.85
6837	12	8	9.35
172	3473	3	7.64
7284	241	3	17.04
11770	928	3	30.23
3802	111	9	10.63
3901	147	3	7.44
195	5955	3	12.95
2540	542	23	246.06
9924	121	3	7.17
107	7267	6	10.45
115	19640	3	12.32
225	1212	5	13.46
770	575	4	13.86
110	2187	13	10.23
10131	114	4	9.2
4306	1	3	8
673	307	4	7.45
134	862	11	10.19
125	871	17	21.12
335	2329	3	11.43
356	3810	7	49.92
4029	484	3	17.99
121	7998	6	24.38
7466	12	8	9.35
105	1391	20	8.34
12	107	4229	338.01
698	705	7	33.78
3311	296	3	12.74
859	4737	3	22.24
2969	119	7	6.97
2933	127	7	12.69
895	508	3	8.93
2391	219	4	13.26
102	3403	13	7.46
2736	3266	15	214.28
104	3683	10	7.69
101	2545	18	9.27
307	719	6	16.13
130	2192	8	12.55
585	107	36	8.86
123	4400	7	18.57
2078	245	3	8.24
108	11008	4	7.95
358	1921	3	10.78
3420	226	3	10.47
874	166	6	6.81
935	118	21	17.38
425	1052	4	13.37
148	2979	5	14.08
1764	483	4	19.46
123	2821	6	7.78
2698	415	3	13.82
1162	12	49	32.12
1199	524	3	10.76
113	16092	3	11.55
1092	110	19	6.83
122	6109	4	8.12
517	986	3	9.1
113	11318	4	10.71
331	782	7	23.83
9	258	39	14.72
5923	108	6	7.15
1639	849	3	15.1
151	276	23	22.74
656	477	3	6.76
655	104	38	9.1
113	14513	3	7.37
105	17828	3	7.92
1437	2	8	10.07
12	8212	7	8.18
3446	57	4	6.74
128	6216	4	8.75
11890	117	4	12.08
956	272	4	8.91
57	6210	3	7.46
156	1188	6	9.04
665	898	3	10.25
666	758	3	9.49
3694	103	11	10.55
158	323	13	8.17
627	101	63	9.52
12	1488	36	13.4
104	377	73	17.86
215	1289	4	8.24
664	789	3	9.84
103	286	112	38.62
692	519	3	7.31
790	449	3	7.85
416	820	4	11.66
3958	211	3	11.05
3510	123	5	7.04
3409	504	3	16.61
8848	543	6	67.52
155	5740	6	30.26
575	258	7	16.18
2311	495	3	13.91
657	83	7	11.78
3400	2908	6	64.74
1192	233	4	8.72
1064	101	44	11.69
392	803	3	6.72
2463	199	3	7.31
1241	2179	3	19.14
160	1535	5	8.11
192	1811	4	9.1
220	590	6	9.44
437	730	4	11.62
324	541	5	10.1
2369	156	6	15.88
3900	218	3	11.87
118	3968	6	6.94
262	483	6	10.28
2658	103	13	7.91
9063	15236	3	54.53
875	312	8	29.48
560	256	5	7.42
9442	105	5	8.41
9857	121	3	7.17
6498	2666	3	31.73
364	941	3	7.05
368	1465	3	9.52
132	10050	3	9.78
428	8	24	10.64
8285	260	5	38.28
8731	394	4	34.01
325	132	25	16.15
118	3210	8	10.22
808	225	6	13.77
115	646	23	8.54
8598	113	4	6.79
111	6313	5	9.63
371	503	6	14.35
948	264	4	8.8
135	6603	3	7.6
163	1196	7	12.84
702	169	7	7.47
113	385	41	11.26
111	649	30	12.38
113	2347	11	10.2
734	292	4	7.71
376	317	5	6.76
11973	101	5	6.8
110	5914	6	8.67
1659	286	3	8.57
137	112	249	19.17
285	3249	8	51.06
110	3279	9	8.51
287	225	8	7.77
7852	9	4	11.4
118	4392	6	8.48
114	5911	9	30.41
556	195	9	15.11
10978	102	4	7.24
913	1243	3	14.09
141	2971	6	16.05
143	3778	5	14.38
293	996	4	9.89
1313	344	3	8.69
120	572	26	20.71
645	683	4	13.93
1188	764	3	12.77
111	16714	3	10.33
103	15424	3	7.87
144	1393	7	11.31
141	2164	10	30.11
103	14074	4	10.49
104	13414	4	10.54
612	3973	3	19.2
7962	2749	3	39.24
118	102	1739	116.84
2	879	16	24.85
106	17935	3	8.65
13	39	25	10.81
119	4699	5	6.69
879	132	10	8.04
139	195	66	73.41
110	1662	15	8.95
1115	482	3	9.67
106	12	4719	438.37
4009	114	7	9.08
12933	102	4	7.24
110	5620	7	11.14
113	6015	5	6.97
8	227	42	9.56
3686	169	4	12.22
1167	699	3	12.48
179	285	12	8.16
3335	164	4	10.81
1287	160	5	7.17
489	2657	3	16.03
579	2437	4	23.22
1411	16	11	8.87
488	2253	4	20.66
3037	101	18	18.06
3136	145	6	17.96
125	5739	5	12.36
489	1065	6	28.78
104	3097	12	8.56
215	2025	3	7.03
665	106	42	19.95
131	1569	7	6.67
128	458	20	9.53
102	364	112	31.3
185	1034	10	28.73
9521	12	6	7.01
3124	13	4	10.34
417	136	15	8.1
954	213	6	14.15
350	1316	3	8.48
347	1678	3	9.72
1434	815	5	28.68
7120	720	7	78.93
6637	154	4	17.12
105	2437	14	8.53
1238	1333	3	16.03
158	257	17	9.89
2127	1081	3	17.83
105	327	92	31.84
479	5719	3	20.04
1983	1168	3	18.09
425	1461	3	10.24
2524	380	3	12.92
1983	3543	3	24.97
123	1575	8	7.23
9566	12	6	7.01
104	17654	3	7.91
239	2921	7	36.56
14874	574	3	33.79
9214	124	3	7.92
122	3556	7	13.8
305	734	5	12.18
3333	138	4	6.87
3872	421	3	17.43
125	3927	5	8.36
2907	118	8	8.81
8182	156	4	19.8
2398	666	3	16.13
585	2532	3	16.02
483	972	3	9.06
108	11046	4	7.95
206	105	145	12.08
1732	417	3	11.17
301	668	5	11.13
622	3791	3	18.93
811	121	24	34.06
269	1181	4	10.44
129	5938	5	14.58
5168	9	5	10.42
18376	110	3	10.27
12	2858	18	6.69
131	2529	6	8.32
132	2776	5	7.46
307	629	4	6.89
130	551	15	7.22
12	897	53	13.31
187	877	6	10.76
101	144	578	38.2
16423	109	3	9.87
1265	1000	6	38.97
277	1873	6	25.86
7400	103	6	8
12	175	466	80.87
571	141	13	14.35
383	2646	3	13.11
101	4378	14	19.04
123	170	61	8.02
623	232	6	10.65
149	150	40	7.94
148	515	9	7.56
1196	108	23	12.73
847	119	18	10.63
104	18739	3	7.91
653	2432	4	24.41
436	11431	3	25.14
360	397	5	8.75
106	9105	5	9.54
2529	104	15	12.13
122	4745	7	19.12
107	11091	4	7.8
195	2939	3	8.02
139	21	73	9.65
135	1614	6	6.85
107	550	36	6.93
3158	177	3	7.2
472	113	33	9.35
111	5318	8	15.83
405	448	6	14.58
3947	118	10	23
108	18121	3	9.36
228	2295	3	8.5
2204	102	22	13.34
5723	115	5	7.02
7866	127	7	38.19
11392	130	3	10.22
8225	125	3	7
2950	117	9	11.48
2564	2849	3	25.98
101	11054	5	6.8
4829	3573	3	32.16
120	2244	7	7.37
474	194	11	19.32
2728	10080	3	34.86
111	7948	5	9.63
284	1976	3	10.02
106	2866	11	7.15
219	1520	4	9.86
135	3327	4	6.91
117	19399	3	12.62
10162	151	3	14.84
1178	573	3	10.98
160	186	25	9.25
189	1392	5	10.61
258	3543	6	34.18
3022	195	3	8.28
886	4608	4	33.59
283	116	48	9.24
110	2677	11	9.73
1182	379	4	13.98
1144	599	3	10.93
636	173	7	7.01
133	229	43	34.44
1622	2001	4	29.07
112	335	45	9.23
366	123	42	48.83
118	8135	4	8.25
5697	115	9	27.09
11965	121	3	8.59
1448	158	5	7.32
120	1937	10	11.19
116	332	52	26.83
143	366	13	7.08
13	1549	6	11.65
109	19328	3	9.87
745	345	5	13.51
807	431	3	7.48
259	129	38	17.9
3354	115	7	8.46
771	443	4	11.55
1318	119	12	7.19
117	607	29	18.09
2238	375	3	11.96
15891	110	3	10.27
1763	440	3	11.4
297	201	10	8.23
17916	109	3	9.87
6065	12887	3	44.55
129	9261	3	8.74
1005	113	17	6.82
6048	564	3	21.51
255	945	7	21.35
219	134	39	18.91
140	3786	8	28.94
1689	14	39	7.14
7379	244	3	16.96
189	252	24	40.57
190	376	9	8.58
4852	112	6	7.34
607	553	3	7.03
3050	45	4	13.38
18243	117	3	12.62
1426	127	9	8.62
2049	120	10	11.73
4091	117	6	7.39
519	665	3	7.26
13011	105	4	10.56
360	106	74	24.86
103	19349	3	7.87
147	617	9	8.58
2695	544	7	49.48
2394	107	12	7.84
382	1695	3	10.78
924	227	6	16.63
4656	878	3	22.67
4048	583	3	19.54
12	440	99	7.1
596	139	11	7.42
6854	114	5	10.6
245	141	117	400.28
2315	101	21	6.96
105	1920	17	9.11
598	167	16	36.79
659	492	5	16.4
3725	117	7	9.02
2706	115	8	6.7
819	686	4	15.37
384	14	165	7.48
412	144	14	11.57
367	14969	3	30.68
533	9972	3	25.01
1350	2047	3	19.32
103	16930	3	7.87
147	450	12	10.61
176	1843	4	7.6
180	298	11	7.27
121	1801	10	12.35
521	634	3	6.89
10005	259	5	40.95
2434	101	22	11.12
16540	5659	3	48.37
387	478	4	6.78
1769	5411	3	27.57
963	237	4	7.3
122	3314	6	9.31
151	2222	5	10.8
333	290	6	7.14
238	1939	3	7.77
150	127	82	12.22
180	1650	4	7.64
684	293	4	7.38
1195	120	13	9.79
999	2401	16	164.71
101	2114	24	11.1
116	14542	3	8.22
157	114	149	21.9
126	130	223	59.05
2258	705	3	15.95
214	453	7	8.79
275	247	12	17.2
444	979	3	8.64
120	9641	4	11.59
476	2838	4	22.76
250	6300	3	16.26
575	781	4	13.86
863	106	27	7.28
1465	456	3	10.78
12075	827	4	48.04
17	5272	3	9.46
102	136	605	14.02
57	1729	7	9.49
159	196	22	7.36
277	280	11	18.99
2560	118	11	17.09
421	367	8	23.47
6137	179	3	11.55
