19957	1041
13297	1042
17701	1043
27014	1044
20604	1045
24386	1046
20770	1047
3877	1048
15937	1049
25591	1050
26685	1051
1709	1052
3806	1053
8683	1054
11573	1055
7812	1056
16297	1057
20370	1058
14819	1059
4440	1060
1154	1061
22852	1062
22592	1063
9913	1064
17212	1065
2009	1066
19471	1067
1999	1068
1939	1069
6158	1070
16824	1071
3989	1072
1654	1073
14151	1074
25561	1075
3	1076
5933	1077
11012	1078
84	1079
17755	1080
3537	1081
12241	1082
4211	1083
1125	1084
12176	1085
14716	1086
44	1087
10670	1088
6351	1089
636	1090
1177	1091
18875	1092
8658	1093
8410	1094
9722	1095
1901	1096
7727	1097
6960	1098
14851	1099
27891	1100
11201	1101
10219	1102
13116	1103
2629	1104
13059	1105
16891	1106
12414	1107
14860	1108
15831	1109
23228	1110
12415	1111
13061	1112
16811	1113
2294	1114
20862	1115
14174	1116
12294	1117
15662	1118
19072	1119
8283	1120
13436	1121
7129	1122
368	1123
26521	1124
15078	1125
1059	1126
3550	1127
27693	1128
12584	1129
26798	1130
24422	1131
3448	1132
10040	1133
20788	1134
17154	1135
9175	1136
15000	1137
2899	1138
22628	1139
3418	1140
6526	1141
16263	1142
17465	1143
27213	1144
13085	1145
4302	1146
6075	1147
12985	1148
14634	1149
4566	1150
501	1151
4681	1152
8120	1153
4907	1154
17218	1155
24427	1156
4754	1157
19741	1158
14742	1159
6160	1160
27189	1161
11669	1162
567	1163
9054	1164
8295	1165
3152	1166
26093	1167
4101	1168
5590	1169
7875	1170
5157	1171
16048	1172
27867	1173
13896	1174
83	1175
15589	1176
26948	1177
12732	1178
27203	1179
17526	1180
4612	1181
10111	1182
4623	1183
27760	1184
17685	1185
4600	1186
5560	1187
40	1188
15008	1189
3158	1190
22729	1191
22730	1192
11983	1193
11348	1194
10817	1195
9306	1196
34	1197
15193	1198
123	1199
9452	1200
12424	1201
11442	1202
20217	1203
3410	1204
3996	1205
12438	1206
553	1207
1751	1208
17822	1209
19685	1210
11695	1211
1097	1212
6992	1213
5713	1214
24471	1215
24031	1216
20657	1217
3185	1218
4451	1219
785	1220
19862	1221
20270	1222
18447	1223
9377	1224
16847	1225
3785	1226
10506	1227
27312	1228
15958	1229
5432	1230
19455	1231
17343	1232
16115	1233
8489	1234
16570	1235
8692	1236
4616	1237
25424	1238
16484	1239
22750	1240
11594	1241
26715	1242
11545	1243
104	1244
12687	1245
8959	1246
2495	1247
12051	1248
9737	1249
2834	1250
24785	1251
26737	1252
18516	1253
9156	1254
693	1255
4539	1256
11376	1257
21665	1258
17328	1259
19342	1260
3010	1261
7861	1262
1443	1263
20495	1264
14631	1265
4894	1266
2063	1267
24913	1268
16142	1269
15833	1270
13345	1271
452	1272
27457	1273
18140	1274
24375	1275
20434	1276
4800	1277
17376	1278
22424	1279
16618	1280
7681	1281
16020	1282
11106	1283
3766	1284
11093	1285
8800	1286
4977	1287
860	1288
24469	1289
11267	1290
7017	1291
5522	1292
17634	1293
27357	1294
14678	1295
23646	1296
27847	1297
5037	1298
6760	1299
14501	1300
17718	1301
7732	1302
1919	1303
1188	1304
12850	1305
11028	1306
18806	1307
8954	1308
16236	1309
2983	1310
8294	1311
9742	1312
47	1313
1096	1314
13349	1315
3447	1316
19319	1317
857	1318
14442	1319
1552	1320
27770	1321
19107	1322
17585	1323
7983	1324
7756	1325
6292	1326
7311	1327
26774	1328
18088	1329
12309	1330
9783	1331
120	1332
27455	1333
12251	1334
8	1335
6050	1336
21156	1337
656	1338
21917	1339
4581	1340
25767	1341
1542	1342
11326	1343
23517	1344
24300	1345
17174	1346
7322	1347
3870	1348
24224	1349
12359	1350
21797	1351
26223	1352
959	1353
10809	1354
27627	1355
167	1356
4452	1357
27335	1358
4672	1359
4910	1360
18318	1361
16643	1362
16450	1363
14672	1364
6940	1365
10856	1366
23639	1367
13787	1368
13739	1369
15674	1370
24268	1371
9070	1372
24395	1373
8025	1374
12650	1375
19178	1376
113	1377
4972	1378
27351	1379
26904	1380
21966	1381
18764	1382
9444	1383
8771	1384
541	1385
6629	1386
13954	1387
25270	1388
9579	1389
10930	1390
18284	1391
3361	1392
4494	1393
22218	1394
604	1395
1081	1396
10725	1397
23579	1398
18008	1399
2333	1400
463	1401
8202	1402
21297	1403
7717	1404
8540	1405
17955	1406
8052	1407
8437	1408
25218	1409
4188	1410
3210	1411
22777	1412
190	1413
708	1414
1858	1415
17737	1416
673	1417
18556	1418
5724	1419
23093	1420
20381	1421
23234	1422
22372	1423
14092	1424
27830	1425
17003	1426
13258	1427
10486	1428
22093	1429
17741	1430
7790	1431
13684	1432
3033	1433
20250	1434
14	1435
9056	1436
18863	1437
270	1438
25803	1439
580	1440
3310	1441
21744	1442
21401	1443
17610	1444
18021	1445
19043	1446
4493	1447
21372	1448
7309	1449
22643	1450
23217	1451
21787	1452
26651	1453
19762	1454
8651	1455
18116	1456
4880	1457
7749	1458
6637	1459
12050	1460
9355	1461
20691	1462
22319	1463
18867	1464
14065	1465
3311	1466
2355	1467
17679	1468
715	1469
5270	1470
23557	1471
525	1472
240	1473
3022	1474
16107	1475
1460	1476
1171	1477
4052	1478
26694	1479
11913	1480
16974	1481
57	1482
4253	1483
27142	1484
27183	1485
2768	1486
11024	1487
19241	1488
7195	1489
18374	1490
13448	1491
3717	1492
6086	1493
10814	1494
19679	1495
9011	1496
3105	1497
26568	1498
8688	1499
6510	1500
18117	1501
25712	1502
21130	1503
229	1504
23	1505
25047	1506
3302	1507
19023	1508
20264	1509
13005	1510
18930	1511
23273	1512
18805	1513
5975	1514
13811	1515
16686	1516
13768	1517
26000	1518
11469	1519
9035	1520
8083	1521
544	1522
544	1523
4737	1524
4738	1525
9705	1526
23503	1527
4996	1528
8296	1529
1822	1530
12727	1531
17220	1532
3582	1533
13758	1534
7032	1535
16985	1536
24997	1537
9517	1538
1170	1539
15761	1540
9518	1541
293	1542
1963	1543
15414	1544
2419	1545
26727	1546
4439	1547
27162	1548
18175	1549
5877	1550
22248	1551
258	1552
9290	1553
22320	1554
15827	1555
9331	1556
1703	1557
87	1558
9297	1559
417	1560
6313	1561
8597	1562
4707	1563
966	1564
14209	1565
12393	1566
20990	1567
26367	1568
246	1569
23820	1570
18071	1571
19817	1572
9960	1573
5682	1574
20361	1575
4687	1576
14081	1577
10341	1578
27196	1579
26501	1580
19602	1581
21905	1582
7908	1583
4615	1584
13644	1585
25971	1586
5080	1587
22720	1588
14497	1589
26738	1590
12603	1591
3780	1592
9418	1593
22749	1594
17918	1595
840	1596
24216	1597
659	1598
24893	1599
8854	1600
11957	1601
911	1602
24237	1603
11922	1604
9	1605
5902	1606
26410	1607
13010	1608
14998	1609
27619	1610
20332	1611
5204	1612
25650	1613
21848	1614
9835	1615
486	1616
24049	1617
18521	1618
18119	1619
25900	1620
4420	1621
24946	1622
11853	1623
18935	1624
6439	1625
27656	1626
26973	1627
15015	1628
25236	1629
12493	1630
25891	1631
17561	1632
16056	1633
739	1634
24675	1635
21690	1636
15974	1637
16723	1638
12353	1639
8650	1640
16521	1641
10337	1642
18943	1643
5314	1644
24144	1645
10064	1646
23188	1647
507	1648
15769	1649
627	1650
7938	1651
20905	1652
13065	1653
6230	1654
7380	1655
952	1656
25024	1657
2306	1658
4401	1659
11661	1660
21198	1661
24581	1662
11369	1663
21925	1664
25119	1665
25112	1666
25965	1667
25573	1668
1321	1669
23196	1670
7811	1671
1087	1672
1810	1673
9077	1674
23458	1675
604	1676
27	1677
275	1678
24630	1679
19065	1680
20346	1681
24045	1682
13138	1683
8394	1684
1143	1685
25111	1686
17433	1687
1571	1688
14154	1689
18692	1690
25587	1691
3633	1692
20331	1693
23192	1694
27045	1695
22485	1696
16979	1697
11083	1698
1166	1699
19575	1700
1844	1701
26056	1702
21564	1703
25167	1704
2643	1705
4382	1706
23500	1707
22565	1708
8534	1709
19345	1710
15001	1711
11681	1712
24615	1713
14669	1714
23795	1715
19480	1716
14505	1717
14704	1718
14587	1719
20220	1720
14581	1721
9506	1722
3090	1723
14344	1724
5283	1725
9562	1726
22275	1727
12862	1728
1022	1729
3687	1730
21877	1731
14062	1732
22753	1733
22095	1734
21313	1735
10865	1736
11824	1737
9906	1738
1162	1739
21649	1740
17700	1741
25638	1742
815	1743
1165	1744
26509	1745
20569	1746
8555	1747
16214	1748
21663	1749
14294	1750
16621	1751
22476	1752
26939	1753
14948	1754
13226	1755
9	1756
7849	1757
19681	1758
3818	1759
9019	1760
24539	1761
9278	1762
20607	1763
10090	1764
18658	1765
12115	1766
17541	1767
7365	1768
8015	1769
18636	1770
14181	1771
10456	1772
9609	1773
13301	1774
6057	1775
6428	1776
1103	1777
1223	1778
4986	1779
18092	1780
6478	1781
9006	1782
22696	1783
13903	1784
8033	1785
85	1786
21061	1787
6263	1788
6889	1789
7922	1790
10792	1791
7440	1792
19370	1793
13174	1794
14371	1795
24004	1796
25583	1797
11623	1798
21734	1799
601	1800
3891	1801
12838	1802
17811	1803
12396	1804
1455	1805
11986	1806
7917	1807
16653	1808
14360	1809
18241	1810
16864	1811
25709	1812
1694	1813
14410	1814
22826	1815
12841	1816
9872	1817
22460	1818
16092	1819
23388	1820
217	1821
2994	1822
1912	1823
20099	1824
24759	1825
19047	1826
13913	1827
13694	1828
23096	1829
2476	1830
24768	1831
1313	1832
14079	1833
17436	1834
6555	1835
3568	1836
25403	1837
26075	1838
18168	1839
4613	1840
11898	1841
16010	1842
9231	1843
15211	1844
23319	1845
331	1846
4683	1847
293	1848
20814	1849
8559	1850
21072	1851
15533	1852
12371	1853
14192	1854
20521	1855
9548	1856
11049	1857
8722	1858
13139	1859
5073	1860
21127	1861
5890	1862
1248	1863
23382	1864
25563	1865
2866	1866
841	1867
9616	1868
20477	1869
6726	1870
8528	1871
26703	1872
12886	1873
23905	1874
899	1875
899	1876
27397	1877
9641	1878
13638	1879
7268	1880
18186	1881
256	1882
15039	1883
12990	1884
11131	1885
16900	1886
1847	1887
16716	1888
22614	1889
8852	1890
21385	1891
21389	1892
26136	1893
18656	1894
26449	1895
579	1896
22296	1897
26920	1898
14353	1899
7236	1900
10325	1901
215	1902
15712	1903
5482	1904
3741	1905
22450	1906
17796	1907
13472	1908
553	1909
6506	1910
25073	1911
23648	1912
12469	1913
18901	1914
13077	1915
3459	1916
20564	1917
12624	1918
15321	1919
16970	1920
20712	1921
2310	1922
5133	1923
26058	1924
10393	1925
17046	1926
18226	1927
13157	1928
17440	1929
1319	1930
20502	1931
24943	1932
15929	1933
25114	1934
19211	1935
16695	1936
21409	1937
22064	1938
8330	1939
24726	1940
783	1941
861	1942
12839	1943
16024	1944
12161	1945
1483	1946
4228	1947
11958	1948
5657	1949
19684	1950
20371	1951
15993	1952
22174	1953
13832	1954
23969	1955
1009	1956
17043	1957
23789	1958
22198	1959
18234	1960
10027	1961
13558	1962
11510	1963
1921	1964
2060	1965
27128	1966
27127	1967
18800	1968
17928	1969
16725	1970
20407	1971
7715	1972
19437	1973
728	1974
15800	1975
809	1976
16003	1977
7497	1978
23105	1979
24665	1980
13619	1981
9101	1982
13949	1983
3913	1984
4045	1985
16367	1986
27198	1987
869	1988
706	1989
2342	1990
15744	1991
1655	1992
4271	1993
657	1994
26148	1995
3914	1996
16737	1997
13353	1998
17170	1999
4020	2000
19261	2001
21648	2002
13094	2003
4617	2004
3497	2005
4625	2006
20839	2007
13284	2008
7269	2009
15275	2010
4999	2011
4607	2012
5832	2013
27184	2014
22948	2015
13445	2016
14455	2017
11571	2018
10994	2019
2111	2020
18469	2021
10410	2022
19970	2023
989	2024
4065	2025
19784	2026
27703	2027
22853	2028
23029	2029
6412	2030
22540	2031
13293	2032
10784	2033
901	2034
16933	2035
2249	2036
159	2037
16913	2038
17861	2039
17935	2040
20573	2041
16413	2042
24260	2043
23654	2044
19375	2045
14613	2046
7338	2047
11070	2048
2336	2049
13406	2050
21850	2051
19489	2052
14541	2053
20438	2054
1914	2055
936	2056
23550	2057
9645	2058
1922	2059
5888	2060
16352	2061
26205	2062
7339	2063
19566	2064
23063	2065
8781	2066
2846	2067
2137	2068
10260	2069
27047	2070
18858	2071
20505	2072
15989	2073
8366	2074
1414	2075
15985	2076
21590	2077
13830	2078
21599	2079
11718	2080
1314	2081
1534	2082
6606	2083
19119	2084
19682	2085
2610	2086
26027	2087
10354	2088
936	2089
889	2090
2934	2091
20241	2092
9744	2093
26847	2094
27092	2095
18836	2096
12845	2097
16885	2098
19720	2099
4350	2100
48	2101
3756	2102
4352	2103
8711	2104
6365	2105
8955	2106
8941	2107
26567	2108
23621	2109
10766	2110
18927	2111
19326	2112
25223	2113
5925	2114
1096	2115
20779	2116
14131	2117
23492	2118
22786	2119
6124	2120
18849	2121
20045	2122
25233	2123
23674	2124
1806	2125
8821	2126
24637	2127
18801	2128
21032	2129
20299	2130
36	2131
881	2132
1783	2133
22834	2134
22184	2135
14334	2136
12376	2137
17213	2138
19381	2139
4340	2140
13209	2141
23895	2142
25484	2143
678	2144
7127	2145
308	2146
1683	2147
27751	2148
25795	2149
5263	2150
2155	2151
5673	2152
6159	2153
10836	2154
15795	2155
2327	2156
53	2157
11358	2158
533	2159
16751	2160
23041	2161
1517	2162
8791	2163
22571	2164
15108	2165
93	2166
15063	2167
10323	2168
9271	2169
26542	2170
21411	2171
19703	2172
3242	2173
1261	2174
243	2175
2179	2176
1200	2177
4318	2178
8997	2179
15	2180
688	2181
19024	2182
18367	2183
17077	2184
5704	2185
1466	2186
17829	2187
1173	2188
6578	2189
124	2190
10485	2191
841	2192
124	2193
5218	2194
10006	2195
27702	2196
6353	2197
27156	2198
8912	2199
4603	2200
10770	2201
12354	2202
6221	2203
1215	2204
3518	2205
1161	2206
767	2207
20611	2208
26304	2209
17651	2210
34	2211
8161	2212
17727	2213
20274	2214
24361	2215
5946	2216
12118	2217
23474	2218
23206	2219
18212	2220
19722	2221
671	2222
4435	2223
8573	2224
24620	2225
1237	2226
2541	2227
2191	2228
23161	2229
27580	2230
16461	2231
2233	2232
10022	2233
24578	2234
14588	2235
19881	2236
180	2237
9473	2238
14197	2239
1381	2240
21635	2241
14383	2242
7222	2243
1328	2244
1302	2245
7513	2246
7932	2247
14098	2248
127	2249
1489	2250
25229	2251
1281	2252
20216	2253
23798	2254
20226	2255
23770	2256
23359	2257
14642	2258
11576	2259
11479	2260
7524	2261
10674	2262
27282	2263
20146	2264
19199	2265
27000	2266
23660	2267
25244	2268
773	2269
23455	2270
24060	2271
9829	2272
23321	2273
7094	2274
22041	2275
9892	2276
238	2277
22366	2278
22370	2279
27798	2280
11228	2281
5861	2282
10512	2283
18992	2284
26870	2285
21854	2286
13800	2287
7064	2288
20748	2289
22688	2290
5613	2291
24497	2292
1156	2293
12043	2294
478	2295
1400	2296
4035	2297
2759	2298
23915	2299
15846	2300
26198	2301
14745	2302
25442	2303
7496	2304
7495	2305
368	2306
16928	2307
14389	2308
20234	2309
20237	2310
11089	2311
22149	2312
26520	2313
16133	2314
19409	2315
17671	2316
23095	2317
13833	2318
23183	2319
23184	2320
27811	2321
6237	2322
4436	2323
4743	2324
14030	2325
522	2326
14217	2327
22741	2328
12914	2329
27086	2330
13905	2331
3176	2332
4063	2333
18310	2334
5354	2335
3820	2336
25419	2337
1953	2338
24137	2339
2526	2340
1662	2341
16496	2342
18407	2343
25440	2344
14971	2345
24018	2346
25318	2347
201	2348
19692	2349
13234	2350
25574	2351
72	2352
6141	2353
151	2354
16976	2355
9066	2356
8589	2357
1076	2358
15196	2359
1287	2360
16635	2361
77	2362
15060	2363
24901	2364
3133	2365
24912	2366
17122	2367
5650	2368
2708	2369
24894	2370
21246	2371
13449	2372
4770	2373
17816	2374
17815	2375
21884	2376
16561	2377
18421	2378
5046	2379
16116	2380
18861	2381
5798	2382
22099	2383
8134	2384
11585	2385
6970	2386
14806	2387
2821	2388
17856	2389
19870	2390
13612	2391
27157	2392
8201	2393
11703	2394
10592	2395
20535	2396
1548	2397
16165	2398
14068	2399
15310	2400
20603	2401
13274	2402
25565	2403
16625	2404
10230	2405
4	2406
8708	2407
6682	2408
12113	2409
15926	2410
2794	2411
4622	2412
20945	2413
7192	2414
6519	2415
13416	2416
5499	2417
1952	2418
3575	2419
16419	2420
27206	2421
27208	2422
1398	2423
2215	2424
3940	2425
1892	2426
25887	2427
12912	2428
6515	2429
2519	2430
17383	2431
7494	2432
13852	2433
13850	2434
13898	2435
23561	2436
13328	2437
26012	2438
17645	2439
19085	2440
5402	2441
13736	2442
10588	2443
17966	2444
19267	2445
827	2446
24454	2447
11840	2448
22419	2449
25449	2450
3166	2451
20068	2452
26656	2453
18726	2454
5928	2455
1235	2456
24545	2457
1235	2458
6945	2459
4584	2460
168	2461
18263	2462
443	2463
17	2464
18443	2465
22096	2466
5315	2467
344	2468
3528	2469
1271	2470
7449	2471
18449	2472
21416	2473
3983	2474
13127	2475
20048	2476
8891	2477
1626	2478
551	2479
20316	2480
17847	2481
15703	2482
24391	2483
2088	2484
20988	2485
1028	2486
1	2487
18488	2488
1632	2489
20399	2490
13249	2491
21611	2492
5055	2493
10360	2494
12190	2495
7140	2496
9582	2497
17430	2498
19355	2499
20096	2500
1897	2501
23287	2502
14517	2503
25382	2504
23881	2505
24425	2506
17045	2507
13044	2508
16830	2509
19432	2510
7642	2511
6325	2512
22939	2513
22311	2514
15503	2515
24983	2516
5561	2517
7156	2518
3419	2519
16541	2520
25087	2521
24564	2522
20170	2523
21960	2524
1065	2525
1371	2526
8460	2527
19175	2528
5819	2529
4814	2530
27355	2531
24459	2532
19605	2533
20431	2534
20486	2535
16338	2536
